occurance           				word
30                  				pop
30                  				polite
30                  				poaching
30                  				platter
30                  				platters
30                  				pinch
30                  				pillow
30                  				pie
30                  				picnic
30                  				persuasive
30                  				perimeter
30                  				pencil
30                  				peeking
30                  				paws
30                  				patterns
30                  				patience
30                  				patient
30                  				patiently
30                  				panels
30                  				pallor
30                  				pad
30                  				oxygen
30                  				override
30                  				outdoor
30                  				outer
30                  				original
30                  				ordeal
30                  				opponent
30                  				opinion
30                  				olive
30                  				ominous
30                  				offense
30                  				occurs
30                  				occupy
30                  				occur
30                  				occurred
30                  				oblivion
30                  				nursing
30                  				notion
30                  				nightlock
30                  				neighbor
30                  				neighboring
30                  				neighbors
30                  				neglect
30                  				nectar
30                  				nearest
30                  				navigate
30                  				national
30                  				nail
30                  				mutters
30                  				mutilated
30                  				mute
30                  				mumbles
30                  				mourn
30                  				motives
30                  				monstrous
30                  				momentarily
30                  				misjudged
30                  				mining
30                  				mimics
30                  				mild
30                  				mid
30                  				merchant
30                  				merchants
30                  				mentions
30                  				members
30                  				melted
30                  				melt
30                  				melodies
30                  				mats
30                  				massive
30                  				mash
30                  				mans
30                  				mansion
30                  				manipulate
30                  				major
30                  				magnificent
30                  				madness
30                  				lunge
30                  				lowers
30                  				longingly
30                  				locks
30                  				lingers
30                  				laws
30                  				laundry
30                  				latter
30                  				lasts
30                  				jerks
30                  				jackets
30                  				jagged
30                  				jam
30                  				jabber
30                  				irreparable
30                  				iron
30                  				iridescent
30                  				iodine
30                  				involved
30                  				inviting
30                  				invade
30                  				interference
30                  				intently
30                  				intentionally
30                  				intense
30                  				insulting
30                  				instructs
30                  				inspiration
30                  				inflamed
30                  				inferno
30                  				increased
30                  				incompetent
30                  				incapacitated
30                  				illuminating
30                  				illness
30                  				hysteria
30                  				hustles
30                  				hurried
30                  				hurling
30                  				humming
30                  				huff
30                  				howls
30                  				hopping
30                  				hoist
30                  				hinges
30                  				hers
30                  				herbal
30                  				headpiece
30                  				haunted
30                  				hauling
30                  				harsh
30                  				hardships
30                  				happily
30                  				handkerchief
30                  				halves
30                  				halt
30                  				hallucinations
30                  				hairband
30                  				hacking
30                  				grotesque
30                  				gripping
30                  				grinning
30                  				grins
30                  				grimy
30                  				grease
30                  				goodbyes
30                  				gnawing
30                  				glistening
30                  				gleam
30                  				giggles
30                  				giggling
30                  				gingerly
30                  				gentle
30                  				gentlemen
30                  				genetically
30                  				gems
30                  				gas
30                  				garment
30                  				gain
30                  				gadgets
30                  				furry
30                  				fumbling
30                  				frowning
30                  				frock
30                  				freely
30                  				frees
30                  				frankly
30                  				fox
30                  				forgive
30                  				footprints
30                  				flu
30                  				flowering
30                  				flour
30                  				flotation
30                  				flip
30                  				flinch
30                  				flavor
30                  				firelight
30                  				fighters
30                  				fend
30                  				fate
30                  				fastens
30                  				fascinated
30                  				fangs
30                  				faintly
30                  				factor
30                  				fabulous
30                  				extinct
30                  				extend
30                  				expressions
30                  				exposure
30                  				explode
30                  				expectations
30                  				exclusively
30                  				excessive
30                  				exasperation
30                  				examination
30                  				estimate
30                  				escapes
30                  				envelope
30                  				entries
30                  				entrails
30                  				enjoying
30                  				engulf
30                  				engulfed
30                  				encouragingly
30                  				encasing
30                  				embedded
30                  				emaciated
30                  				elsewhere
30                  				eliminating
30                  				elegant
30                  				electrocuted
30                  				elation
30                  				eerie
30                  				editing
30                  				dunks
30                  				due
30                  				dug
30                  				drug
30                  				drowsiness
30                  				downward
30                  				doubts
30                  				dose
30                  				distracts
30                  				distracting
30                  				distract
30                  				distorted
30                  				disoriented
30                  				disk
30                  				disguised
30                  				discussing
30                  				disapproval
30                  				directs
30                  				din
30                  				diagonal
30                  				developed
30                  				deteriorated
30                  				determination
30                  				destination
30                  				describing
30                  				den
30                  				demeanor
30                  				defy
30                  				defensive
30                  				defensively
30                  				debut
30                  				dear
30                  				deals
30                  				deaf
30                  				dangles
30                  				custody
30                  				curiosity
30                  				crutch
30                  				crumpled
30                  				crouches
30                  				creeping
30                  				creeps
30                  				creep
30                  				create
30                  				crash
30                  				craft
30                  				cows
30                  				coward
30                  				costs
30                  				cooling
30                  				cooks
30                  				contraption
30                  				content
30                  				contend
30                  				contain
30                  				container
30                  				constant
30                  				connect
30                  				connected
30                  				confined
30                  				confession
30                  				concoction
30                  				concoctions
30                  				conclusion
30                  				composed
30                  				complaint
30                  				competing
30                  				compensate
30                  				committed
30                  				committee
30                  				commanding
30                  				commands
30                  				combined
30                  				combing
30                  				coins
30                  				code
30                  				coaxing
30                  				coax
30                  				clips
30                  				click
30                  				clasping
30                  				chuck
30                  				choosing
30                  				chip
30                  				childs
30                  				chill
30                  				chestnuts
30                  				chemical
30                  				changing
30                  				cellar
30                  				cement
30                  				catacombs
30                  				carved
30                  				carts
30                  				canceled
30                  				cameramen
30                  				calmly
30                  				butterfly
30                  				buckets
30                  				brew
30                  				brewed
30                  				brand
30                  				books
30                  				booby
30                  				bodyguard
30                  				bodyguards
30                  				blur
30                  				bloodred
30                  				blisters
30                  				bitterly
30                  				bin
30                  				bidding
30                  				bewilderment
30                  				betrayal
30                  				bench
30                  				beams
30                  				barrel
30                  				bang
30                  				banged
30                  				baking
30                  				awaiting
30                  				average
30                  				authorized
30                  				authorities
30                  				attempting
30                  				assistant
30                  				assembly
30                  				assault
30                  				ashen
30                  				aqua
30                  				appreciative
30                  				applaud
30                  				appealing
30                  				apparent
30                  				ants
30                  				anti
30                  				annoyed
30                  				announcing
30                  				amusement
30                  				alterations
30                  				ajar
30                  				agitation
30                  				afterward
30                  				aftermath
30                  				affected
30                  				adores
30                  				adjacent
30                  				addressing
30                  				accusations
30                  				accuracy
30                  				accepts
30                  				absorbed
30                  				abilities
30                  				abandonment
30                  				Yet
30                  				Years
30                  				Woof
30                  				Word
30                  				Who's
30                  				Whether
30                  				Wheres
30                  				Where's
30                  				Weve
30                  				Weaponry
30                  				Warm
30                  				Trinkets
30                  				Tears
30                  				Talking
30                  				Sweat
30                  				Suppose
30                  				Standing
30                  				Sixty
30                  				Sit
30                  				Shut
30                  				Shoot
30                  				Says
30                  				Reflection
30                  				Purnia
30                  				Poor
30                  				Pollux
30                  				Parcel
30                  				Part
30                  				Nor
30                  				Much
30                  				Mud
30                  				Move
30                  				Might
30                  				Little
30                  				Later
30                  				It'll
30                  				Immediately
30                  				Huge
30                  				Hm
30                  				High
30                  				Heavy
30                  				Hed
30                  				Hard
30                  				Hardly
30                  				Hangar
30                  				Hands
30                  				Food
30                  				Fighting
30                  				Far
30                  				End
30                  				Eat
30                  				Drink
30                  				Dawn
30                  				Cresta
30                  				Cool
30                  				Concealed
30                  				Blood
30                  				Blight
30                  				Been
30                  				Base
30                  				Away
30                  				Assault
30                  				Along
30                  				Airtime
30                  				Ah
30                  				Agreed
30                  				3908
30                  				22
30                  				12's
30                  				13's
30                  				Above
30                  				Anger
30                  				Annie's
30                  				Bad
30                  				Believe
30                  				Boom
30                  				Brutus's
30                  				Buttercup's
30                  				Couldn't
30                  				Couldnt
30                  				Evening
30                  				Everyones
30                  				Fire
30                  				Flavius's
30                  				Foxfaces
30                  				Funny
30                  				Gamemakers'
30                  				Great
30                  				Heading
30                  				Heavensbee's
30                  				Hold
30                  				Instantly
30                  				Isnt
30                  				Killing
30                  				Kind
30                  				Lay
30                  				Nice
30                  				Octavia's
30                  				Odair's
30                  				Off
30                  				Orange
30                  				Otherwise
30                  				Plutarch's
30                  				Real
30                  				Sae's
30                  				Shouldn't
30                  				Small
30                  				Somebody
30                  				Thinking
30                  				Treason
30                  				Treaty
30                  				Twill's
30                  				Wake
30                  				Whatd
30                  				Within
30                  				Wouldn't
30                  				You'd
30                  				Zero
30                  				ablaze
30                  				absent
30                  				account
30                  				accountable
30                  				admits
30                  				agonizing
30                  				agreeing
30                  				airborne
30                  				alerted
30                  				allowing
30                  				allows
30                  				alter
30                  				alternate
30                  				angrily
30                  				antiseptic
30                  				anxious
30                  				apologized
30                  				apology
30                  				appearing
30                  				approving
30                  				arrangement
30                  				arrested
30                  				arrogance
30                  				attendants
30                  				avoided
30                  				avoids
30                  				bait
30                  				bandaged
30                  				banks
30                  				banter
30                  				bargain
30                  				basically
30                  				beaver
30                  				believed
30                  				belonged
30                  				bitten
30                  				bitter
30                  				blackberries
30                  				blasted
30                  				bleed
30                  				blinding
30                  				blonde
30                  				blows
30                  				boiled
30                  				bomber
30                  				bombers
30                  				bond
30                  				boost
30                  				bothering
30                  				bothers
30                  				boulder
30                  				boulders
30                  				bounce
30                  				bouncing
30                  				bowstring
30                  				braids
30                  				breathless
30                  				breaths
30                  				bronze
30                  				brushed
30                  				brushes
30                  				buzzing
30                  				cane
30                  				carcass
30                  				cars
30                  				celebrating
30                  				chances
30                  				checked
30                  				chewed
30                  				chilly
30                  				choked
30                  				chokes
30                  				claimed
30                  				claiming
30                  				clears
30                  				clutched
30                  				coils
30                  				collapsed
30                  				collapsing
30                  				commit
30                  				commotion
30                  				communication
30                  				considerably
30                  				considers
30                  				continued
30                  				continuing
30                  				convincingly
30                  				corn
30                  				couches
30                  				couples
30                  				courses
30                  				crates
30                  				crimes
30                  				criminal
30                  				criminals
30                  				crushed
30                  				crust
30                  				cubes
30                  				cure
30                  				curly
30                  				curtains
30                  				day's
30                  				debate
30                  				deeply
30                  				defending
30                  				descends
30                  				descent
30                  				deserve
30                  				desire
30                  				desperation
30                  				despise
30                  				diminish
30                  				dipped
30                  				directions
30                  				dirty
30                  				disappeared
30                  				disgusting
30                  				distinctly
30                  				distressed
30                  				district's
30                  				divided
30                  				drags
30                  				drained
30                  				dreamed
30                  				dresser
30                  				dressing
30                  				dries
30                  				drifted
30                  				drinks
30                  				drowned
30                  				drying
30                  				duty
30                  				eats
30                  				elderly
30                  				electrified
30                  				embraces
30                  				empties
30                  				ending
30                  				equals
30                  				erased
30                  				exciting
30                  				explosives
30                  				extending
30                  				false
30                  				family's
30                  				fare
30                  				fashioned
30                  				fasten
30                  				fewer
30                  				fianc
30                  				fiercely
30                  				fireballs
30                  				firebombs
30                  				fistful
30                  				fits
30                  				flatten
30                  				flattened
30                  				flooded
30                  				flushed
30                  				flushes
30                  				focused
30                  				fond
30                  				foolishly
30                  				forgettable
30                  				forms
30                  				forthcoming
30                  				freezes
30                  				fuse
30                  				games
30                  				gasps
30                  				genuine
30                  				gloved
30                  				glows
30                  				goal
30                  				grabbed
30                  				grapes
30                  				gratefully
30                  				greater
30                  				greet
30                  				gritted
30                  				gritty
30                  				guaranteed
30                  				guard's
30                  				guests
30                  				gunfire
30                  				halls
30                  				hats
30                  				helmet
30                  				helpful
30                  				helplessly
30                  				hem
30                  				highest
30                  				hissing
30                  				however
30                  				howl
30                  				hysterically
30                  				i
30                  				ideal
30                  				ideas
30                  				inlaid
30                  				insanity
30                  				introduces
30                  				jolt
30                  				juices
30                  				justice
30                  				killer
30                  				launchers
30                  				leaders
30                  				leading
30                  				lecture
30                  				ledge
30                  				lengths
30                  				lessons
30                  				linger
30                  				lobby
30                  				loosely
30                  				loosen
30                  				mainly
30                  				managing
30                  				mass
30                  				matched
30                  				mated
30                  				matters
30                  				medicines
30                  				medics
30                  				mesmerized
30                  				messages
30                  				miracle
30                  				misses
30                  				moans
30                  				morphling's
30                  				motivated
30                  				mouthpiece
30                  				murmurs
30                  				muscular
30                  				must've
30                  				mysterious
30                  				natured
30                  				naturedly
30                  				necessarily
30                  				netting
30                  				notices
30                  				nudge
30                  				oak
30                  				oranges
30                  				orchard
30                  				orchards
30                  				ordinarily
30                  				others'
30                  				otherwise
30                  				ought
30                  				overcomes
30                  				overlooked
30                  				overnight
30                  				owed
30                  				package
30                  				pact
30                  				padding
30                  				painfully
30                  				painkiller
30                  				paintings
30                  				panicked
30                  				pant
30                  				parade
30                  				parting
30                  				peering
30                  				pickings
30                  				planet
30                  				planted
30                  				plaque
30                  				pneumonia
30                  				popular
30                  				portions
30                  				positive
30                  				positively
30                  				predict
30                  				preliminary
30                  				preparation
30                  				preparations
30                  				pretended
30                  				prisoner
30                  				privately
30                  				probe
30                  				products
30                  				provides
30                  				puke
30                  				punishable
30                  				punishing
30                  				questionable
30                  				razor
30                  				readying
30                  				rebelling
30                  				receives
30                  				recognizable
30                  				registered
30                  				regret
30                  				remained
30                  				repeated
30                  				rescued
30                  				retrieved
30                  				revealed
30                  				ribbons
30                  				ringlets
30                  				rinse
30                  				ripple
30                  				roasting
30                  				rosy
30                  				rung
30                  				safer
30                  				safest
30                  				sandals
30                  				sanity
30                  				satisfying
30                  				scares
30                  				scraped
30                  				scraps
30                  				securely
30                  				secures
30                  				seeds
30                  				segment
30                  				selling
30                  				seriously
30                  				settling
30                  				sever
30                  				shadowy
30                  				shaved
30                  				shifted
30                  				shifting
30                  				silences
30                  				simpleminded
30                  				simpler
30                  				sinking
30                  				sites
30                  				sizable
30                  				skunk
30                  				slenderest
30                  				sliced
30                  				sliding
30                  				slows
30                  				slumps
30                  				smarter
30                  				smartest
30                  				smash
30                  				smashes
30                  				smelling
30                  				smoking
30                  				solemn
30                  				solitude
30                  				songbird
30                  				songbirds
30                  				sought
30                  				speeches
30                  				spins
30                  				splits
30                  				spoils
30                  				squares
30                  				stab
30                  				stabbing
30                  				stark
30                  				startle
30                  				startles
30                  				stash
30                  				staunch
30                  				stiffness
30                  				stitch
30                  				stolen
30                  				stool
30                  				streaming
30                  				strung
30                  				stuffing
30                  				styled
30                  				subdue
30                  				sucking
30                  				sudden
30                  				suicide
30                  				sullen
30                  				sunny
30                  				sunset
30                  				surreal
30                  				talks
30                  				targeted
30                  				tasted
30                  				technique
30                  				telltale
30                  				tempting
30                  				terribly
30                  				territory
30                  				thanked
30                  				there'd
30                  				therefore
30                  				thirteen
30                  				thumbs
30                  				tighter
30                  				tipped
30                  				tiredly
30                  				toast
30                  				toasting
30                  				ton
30                  				tones
30                  				topic
30                  				trash
30                  				treatment
30                  				treats
30                  				trek
30                  				tremendous
30                  				tributes'
30                  				triggered
30                  				trusting
30                  				tubers
30                  				tuned
30                  				tunic
30                  				twitch
30                  				ultimately
30                  				underclothes
30                  				underwear
30                  				unmistakably
30                  				usable
30                  				venomous
30                  				volunteering
30                  				wanders
30                  				warms
30                  				warned
30                  				wedged
30                  				welcomed
30                  				whispered
30                  				who've
30                  				wicked
30                  				widen
30                  				windy
30                  				wineglasses
30                  				wink
30                  				woman's
30                  				wool
30                  				wouldve
30                  				wrapping
30                  				yellowed
30                  				yellowish
40                  				wriggle
40                  				wrestle
40                  				workers
40                  				wolf
40                  				wits
40                  				witty
40                  				witnesses
40                  				wishes
40                  				winds
40                  				wielding
40                  				whoever
40                  				whistles
40                  				whistling
40                  				wheelchair
40                  				welcoming
40                  				weighs
40                  				weigh
40                  				weaving
40                  				weakly
40                  				wasting
40                  				vote
40                  				viewers
40                  				vicinity
40                  				verandah
40                  				vengeance
40                  				veins
40                  				urn
40                  				uphill
40                  				unzips
40                  				unspoken
40                  				unnatural
40                  				unintelligible
40                  				unhappy
40                  				unharmed
40                  				underwater
40                  				undershirt
40                  				underbrush
40                  				uncomprehendingly
40                  				trills
40                  				tricks
40                  				tricky
40                  				tragic
40                  				trades
40                  				trading
40                  				topped
40                  				toll
40                  				toe
40                  				tipping
40                  				thrilled
40                  				thereby
40                  				tessera
40                  				tense
40                  				tension
40                  				temporarily
40                  				temporary
40                  				tech
40                  				tastes
40                  				tapes
40                  				tables
40                  				sympathetic
40                  				switch
40                  				swift
40                  				sweeps
40                  				swarm
40                  				suspended
40                  				surprising
40                  				surgically
40                  				suns
40                  				suits
40                  				sturdy
40                  				stunning
40                  				stuffed
40                  				strict
40                  				streaks
40                  				straps
40                  				strains
40                  				strain
40                  				stove
40                  				stole
40                  				stiffly
40                  				stench
40                  				steadily
40                  				stature
40                  				status
40                  				stains
40                  				stabbed
40                  				squeal
40                  				squat
40                  				squarely
40                  				spoke
40                  				spoiled
40                  				splashing
40                  				splash
40                  				spectacular
40                  				solution
40                  				solitary
40                  				sniffing
40                  				smug
40                  				slung
40                  				slump
40                  				slaps
40                  				slap
40                  				sketchbook
40                  				signed
40                  				shriek
40                  				shoves
40                  				shoving
40                  				shining
40                  				shimmering
40                  				shifts
40                  				sheer
40                  				shattered
40                  				shatters
40                  				shackle
40                  				serving
40                  				serves
40                  				serve
40                  				separate
40                  				senseless
40                  				securing
40                  				seats
40                  				scratch
40                  				scorched
40                  				scarf
40                  				sawing
40                  				satisfaction
40                  				satisfied
40                  				satisfy
40                  				sacks
40                  				rustling
40                  				rusty
40                  				roughly
40                  				rotten
40                  				role
40                  				revive
40                  				reserved
40                  				removing
40                  				remote
40                  				registers
40                  				record
40                  				rear
40                  				reacts
40                  				rays
40                  				rats
40                  				rat
40                  				rare
40                  				raid
40                  				pure
40                  				pupils
40                  				puppet
40                  				puddle
40                  				proximity
40                  				protest
40                  				propel
40                  				promising
40                  				privilege
40                  				prison
40                  				prints
40                  				prevent
40                  				prestigious
40                  				preps
40                  				precision
40                  				precaution
40                  				praise
40                  				pox
40                  				portion
40                  				popping
40                  				pops
40                  				ponds
40                  				plums
40                  				plump
40                  				plum
40                  				pluck
40                  				pigs
40                  				phone
40                  				pets
40                  				period
40                  				pen
40                  				peer
40                  				pea
40                  				paths
40                  				padded
40                  				overwhelmed
40                  				overthrow
40                  				overlook
40                  				organized
40                  				onions
40                  				obscure
40                  				nudges
40                  				noticing
40                  				nicknamed
40                  				nerves
40                  				nap
40                  				muttation
40                  				mush
40                  				murmuring
40                  				murder
40                  				murdered
40                  				mug
40                  				mount
40                  				misty
40                  				misery
40                  				military
40                  				mesh
40                  				melts
40                  				melody
40                  				mediocre
40                  				medal
40                  				measure
40                  				meager
40                  				masks
40                  				mashed
40                  				majority
40                  				maintain
40                  				locate
40                  				loathing
40                  				limp
40                  				limited
40                  				liking
40                  				liar
40                  				jay
40                  				itd
40                  				ironic
40                  				invite
40                  				introduced
40                  				intensely
40                  				insert
40                  				innocent
40                  				inflicted
40                  				inexplicably
40                  				industry
40                  				increasing
40                  				include
40                  				importance
40                  				impatiently
40                  				idiot
40                  				hurries
40                  				hunters
40                  				hunched
40                  				humans
40                  				homemade
40                  				heavily
40                  				hearts
40                  				harmless
40                  				handling
40                  				guilty
40                  				guidance
40                  				guarding
40                  				gruffly
40                  				grew
40                  				greeting
40                  				gravy
40                  				gradually
40                  				glove
40                  				glint
40                  				generous
40                  				gallon
40                  				futile
40                  				fumes
40                  				frightened
40                  				frequently
40                  				freezing
40                  				forgetting
40                  				foolish
40                  				flush
40                  				flung
40                  				fluffy
40                  				floors
40                  				flood
40                  				fleeing
40                  				fled
40                  				flaw
40                  				flawless
40                  				flap
40                  				fierce
40                  				fantastic
40                  				fancy
40                  				famished
40                  				famous
40                  				fades
40                  				fade
40                  				factories
40                  				factory
40                  				eyebrow
40                  				explodes
40                  				exit
40                  				excruciating
40                  				exclaim
40                  				evoke
40                  				evil
40                  				evenings
40                  				evade
40                  				epidemic
40                  				engaged
40                  				emptied
40                  				emotion
40                  				effectively
40                  				effects
40                  				dyed
40                  				duties
40                  				drawers
40                  				dramatic
40                  				downhill
40                  				dogs
40                  				disturb
40                  				distress
40                  				distinct
40                  				distinctive
40                  				dismiss
40                  				disaster
40                  				dipping
40                  				dip
40                  				digs
40                  				diamonds
40                  				development
40                  				describe
40                  				dent
40                  				deliver
40                  				decorative
40                  				cushion
40                  				curious
40                  				cue
40                  				cube
40                  				crushing
40                  				crush
40                  				crook
40                  				created
40                  				counting
40                  				corkscrew
40                  				conversations
40                  				contestants
40                  				consumed
40                  				constantly
40                  				considered
40                  				connection
40                  				confess
40                  				concussion
40                  				concentrate
40                  				communicuff
40                  				collapses
40                  				coin
40                  				clutches
40                  				clutching
40                  				clue
40                  				clueless
40                  				cloak
40                  				clenched
40                  				choking
40                  				chitchat
40                  				chimes
40                  				chicken
40                  				chattering
40                  				centers
40                  				celebrations
40                  				cattle
40                  				cast
40                  				candlelight
40                  				buzzer
40                  				bunker
40                  				buns
40                  				bullet
40                  				brutal
40                  				brushing
40                  				bricks
40                  				breasts
40                  				bounces
40                  				bore
40                  				booms
40                  				boil
40                  				bobbing
40                  				blush
40                  				blossom
40                  				blinking
40                  				blinks
40                  				blank
40                  				biting
40                  				birthday
40                  				bins
40                  				bets
40                  				behavior
40                  				begging
40                  				beeping
40                  				beeline
40                  				beast
40                  				basis
40                  				basin
40                  				banners
40                  				banging
40                  				awaits
40                  				available
40                  				authority
40                  				arrival
40                  				areas
40                  				arbitrary
40                  				arc
40                  				approved
40                  				anticipated
40                  				anticipating
40                  				annual
40                  				aloud
40                  				alike
40                  				alarming
40                  				airs
40                  				agenda
40                  				afloat
40                  				affect
40                  				activity
40                  				aching
40                  				acid
40                  				according
40                  				access
40                  				absence
40                  				Whoever
40                  				Use
40                  				Undersee's
40                  				Under
40                  				Seven
40                  				Seeing
40                  				Ready
40                  				Pretty
40                  				Plus
40                  				Often
40                  				Nine
40                  				Next
40                  				Mine
40                  				Kill
40                  				Heres
40                  				Had
40                  				Gray
40                  				Frankly
40                  				Family
40                  				Downstairs
40                  				Day
40                  				Dalton
40                  				Clearly
40                  				Cartwright
40                  				Bristel
40                  				Beauty
40                  				Around
40                  				307
40                  				Also
40                  				Best
40                  				Bonnie's
40                  				Caesar's
40                  				Can't
40                  				Cardew
40                  				Clean
40                  				Cloves
40                  				Darius's
40                  				Everybody
40                  				Find
40                  				Given
40                  				Glimmer's
40                  				Got
40                  				Lady
40                  				Looking
40                  				Madge's
40                  				Mags's
40                  				Many
40                  				Staying
40                  				Taken
40                  				Thread's
40                  				Unlike
40                  				V
40                  				Victors
40                  				Waiting
40                  				Wiress's
40                  				aback
40                  				aboveground
40                  				accepted
40                  				aches
40                  				achieve
40                  				addressed
40                  				adjusting
40                  				angles
40                  				announce
40                  				announcer
40                  				anybody
40                  				arsenal
40                  				assumed
40                  				assumes
40                  				awkwardly
40                  				backed
40                  				belong
40                  				blackness
40                  				bloom
40                  				braided
40                  				bruise
40                  				bruised
